"cim10id","parentid","code","name"
"29175","15190","W69.88"," "
"29177","14250","V75.09"," "
"29178","14741","W23.14"," "
"29179","15783","X31.01"," "
"29180","16034","X53.79"," "
"29181","16011","X51.64"," "
"29182","13695","V18.11"," "
"29183","14381","V87.74"," "
"29184","15383","W90.11"," "
"29185","15609","X15.42"," "
"29186","15884","X40.22"," "
"29187","14955","W42.62"," "
"29188","15134","W64.80"," "
"29189","15756","X28.72"," "
"29190","15056","W54.72"," "
"29191","14690","W18.69"," "
"29192","14960","W43.02"," "
"29193","16280","X77.99"," "
"29194","13826","V33.02"," "
"29195","13817","V32.12"," "
"29196","15017","W51.19"," "
"29197","16106","X62.03"," "
"29198","14784","W27.04"," "
"29199","14452","V94.53"," "
"29200","16349","X84.11"," "
"29201","14630","W13.12"," "
"29202","16775","Y22.51"," "
"29203","16646","Y10.99"," "
"29204","13851","V35.52"," "
"29205","13852","V35.60"," "
"29206","16350","X84.29"," "
"29207","16773","Y22.33"," "
"29208","14218","V71.92"," "
"29209","14637","W13.80"," "
"29210","15679","X21.78"," "
"29211","14346","V84.29"," "
"29212","14844","W32.58"," "
"29213","16814","Y26.01"," "
"29214","14362","V85.93"," "
"29215","16159","X66.92"," "
"29216","14005","V50.93"," "
"29217","14009","V51.13"," "
"29218","15681","X21.94"," "
"29219","16682","Y14.02"," "
"29220","14506","W01.92"," "
"29221","15651","X19.23"," "
"29222","15175","W68.48"," "
"29223","13674","V15.44"," "
"29224","16377","X86.64"," "
"29225","16788","Y23.70"," "
"29226","15096","W58.32"," "
"29227","13687","V17.12"," "
"29228","13897","V40.12"," "
"29229","13893","V39.84"," "
"29230","14866","W34.50"," "
"29232","14696","W19.10"," "
"29233","15376","W89.59"," "
"29234","16279","X77.80"," "
"29235","15373","W89.22"," "
"29236","14390","V88.50"," "
"29237","13918","V42.14"," "
"29238","15244","W76.60"," "
"29239","15917","X43.14"," "
"29240","16045","X54.71"," "
"29241","16685","Y14.32"," "
"29242","14500","W01.32"," "
"29243","16499","X97.70"," "
"29244","16498","X97.63"," "
"29245","15775","X30.41"," "
"29246","14132","V63.38"," "
"29247","16558","Y02.04"," "
"29248","15416","W93.10"," "
"29249","15644","X18.60"," "
"29250","15178","W68.72"," "
"29251","15084","W57.29"," "
"29252","15097","W58.48"," "
"29253","14738","W22.93"," "
"29254","13787","V29.20","Motociclista no especificado lesionado en colisión con vehículo no especificado en un accidente no de tráfico"
"29255","15623","X16.74"," "
"29257","14817","W30.02"," "
"29258","14155","V65.64"," "
"29259","13915","V41.91"," "
"29260","15508","X05.31"," "
"29261","14943","W41.50"," "
"29262","16821","Y26.70"," "
"29263","14046","V54.99"," "
"29264","15388","W90.64"," "
"29265","15162","W67.21"," "
"29266","14835","W31.73"," "
"29267","14515","W02.71"," "
"29268","15267","W78.73"," "
"29269","14965","W43.59"," "
"29270","13708","V19.60","Ciclista no especifiado lesionado en colisión con vehículos motorizados no especifiado en accidente de tráfico"
"29271","15164","W67.43"," "
"29272","13817","V32.10"," "
"29273","16433","X91.72"," "
"29274","15213","W73.90"," "
"29275","14180","V68.14"," "
"29276","14967","W43.70"," "
"29277","14157","V65.98"," "
"29278","15476","X02.40"," "
"29279","16307","X80.33"," "
"29280","16884","Y32.42"," "
"29281","15555","X10.64"," "
"29282","13599","V01.19","Peatón en otro medio de transporte lesionado en colisión con vehículo a pedales en un accidente de tráfico"
"29283","15311","W83.71"," "
"29284","13969","V47.29"," "
"29285","16350","X84.28"," "
"29286","16224","X72.80"," "
"29287","15542","X09.41"," "
"29288","15320","W84.51"," "
"29289","13989","V49.21"," "
"29290","15554","X10.50"," "
"29291","16643","Y10.69"," "
"29292","16492","X97.04"," "
"29293","15206","W73.21"," "
"29294","14095","V59.88","Ocupante (conductor) (pasajero) de camioneta o furgoneta lesionado en otros accidentes de transporte especificados"
"29295","16364","X85.58"," "
"29296","14513","W02.52"," "
"29297","14643","W14.38"," "
"29298","13604","V02.19","Peatón en otro medio de transporte lesionado en colisión con vehículo motorizado de dos o tres ruedas en un accidente de tráfico"
"29299","16684","Y14.20"," "
"29300","16495","X97.33"," "
"29301","14597","W10.12"," "
"29302","16376","X86.58"," "
"29303","14357","V85.33"," "
"29304","15289","W80.70"," "
"29305","16501","X97.98"," "
"29306","15088","W57.63"," "
"29307","14984","W45.24"," "
"29308","15179","W68.88"," "
"29309","15762","X29.23"," "
"29310","15297","W81.44"," "
"29311","15080","W56.98"," "
"29312","14604","W10.82"," "
"29313","15429","W94.32","Exposición a aire a alta presión por descenso rápido en el agua"
"29314","16805","Y25.23"," "
"29315","14833","W31.59"," "
"29316","15426","W94.08"," "
"29317","14536","W04.68"," "
"29318","15752","X28.32"," "
"29319","13923","V42.62"," "
"29320","14530","W04.04"," "
"29321","13807","V31.14"," "
"29322","15498","X04.48"," "
"29323","14141","V64.20"," "
"29324","16796","Y24.48"," "
"29325","16378","X86.78"," "
"29326","16697","Y15.44"," "
"29327","14525","W03.69"," "
"29328","14833","W31.58"," "
"29329","14387","V88.23"," "
"29330","14045","V54.74"," "
"29331","16287","X78.52"," "
"29332","14275","V77.54"," "
"29333","13933","V43.60"," "
"29334","16741","Y19.44"," "
"29335","13826","V33.08"," "
"29336","15257","W77.80"," "
"29337","14651","W15.04"," "
"29338","15338","W86.02"," "
"29339","15724","X25.83"," "
"29340","14304","V80.40"," "
"29341","15479","X02.74"," "
"29342","16578","Y03.91"," "
"29343","15499","X04.58"," "
"29344","15730","X26.31"," "
"29345","14326","V82.38"," "
"29346","15220","W74.54"," "
"29347","15720","X25.41"," "
"29348","15345","W86.78"," "
"29349","15717","X25.19"," "
"29350","15579","X12.74"," "
"29351","13634","V10.53"," "
"29352","15574","X12.24"," "
"29353","15835","X35.81"," "
"29354","16726","Y18.00"," "
"29355","16087","X60.43"," "
"29356","14437","V93.14","Otras quemaduras estando a bordo de velero"
"29357","14939","W41.19"," "
"29358","14184","V68.59"," "
"29359","16738","Y19.11"," "
"29360","13735","V22.92"," "
"29361","15245","W76.73"," "
"29362","13689","V17.34"," "
"29363","15621","X16.54"," "
"29364","15501","X04.72"," "
"29365","15499","X04.59"," "
"29366","16845","Y28.90"," "
"29367","16389","X87.78"," "
"29368","15302","W81.94"," "
"29369","14612","W11.50"," "
"29370","16405","X89.18"," "
"29371","16597","Y05.69"," "
"29372","14821","W30.48"," "
"29373","14283","V78.34"," "
"29374","15603","X14.98"," "
"29375","15746","X27.81"," "
"29376","15865","X38.53"," "
"29377","14525","W03.63"," "
"29378","14963","W43.30"," "
"29379","14160","V66.13"," "
"29380","15856","X37.78"," "
"29381","15714","X24.98"," "
"29382","13626","V09.38"," "
"29383","16886","Y32.61"," "
"29384","16089","X60.69"," "
"29385","15579","X12.79"," "
"29386","14663","W16.12","Caída en extensión natural de agua con golpe en el fondo"
"29387","15028","W52.19"," "
"29388","16853","Y29.61"," "
"29389","13934","V43.70"," "
"29390","15468","X01.71"," "
"29391","14669","W16.78"," "
"29392","14432","V92.78"," "
"29393","14186","V68.78"," "
"29394","14195","V69.63"," "
"29395","14797","W28.20"," "
"29397","16456","X93.82"," "
"29398","16330","X82.49"," "
"29399","13843","V34.73"," "
"29400","15130","W64.44"," "
"29401","14797","W28.22"," "
"29402","14723","W21.51"," "
"29403","16375","X86.40"," "
"29404","15079","W56.81","Mordido por otro animal marino no venenoso"
"29405","16251","X75.29"," "
"29406","13672","V15.22"," "
"29407","16508","X98.58"," "
"29408","16382","X87.04"," "
"29409","16520","X99.61"," "
"29410","14159","V66.03"," "
"29411","16132","X64.41"," "
"29412","15635","X17.81"," "
"29413","16593","Y05.22"," "
"29414","15249","W77.00"," "
"29415","13779","V28.21"," "
"29416","14370","V86.60"," "
"29417","16797","Y24.53"," "
"29418","13615","V05.04"," "
"29419","16134","X64.64"," "
"29420","15816","X34.09"," "
"29421","15094","W58.19","Otro contacto con cocodrilo"
"29422","16405","X89.19"," "
"29423","15619","X16.30"," "
"29424","15149","W66.04"," "
"29425","16830","Y27.53"," "
"29426","14163","V66.49"," "
"29427","16304","X80.02"," "
"29428","16573","Y03.44"," "
"29429","14170","V67.12"," "
"29430","16431","X91.58"," "
"29431","13928","V43.10"," "
"29432","15218","W74.33"," "
"29433","16252","X75.30"," "
"29434","16042","X54.44"," "
"29435","14256","V75.68"," "
"29436","13934","V43.78"," "
"29437","15390","W90.88"," "
"29438","14967","W43.74"," "
"29439","15025","W51.93"," "
"29440","13958","V46.12"," "
"29441","14325","V82.24"," "
"29442","14174","V67.53"," "
"29443","14101","V60.32"," "
"29444","15435","W94.94"," "
"29445","15304","W83.00"," "
"29446","14217","V71.72"," "
"29447","14749","W23.94"," "
"29448","13856","V36.08"," "
"29449","14231","V73.12"," "
"29450","15543","X09.51"," "
"29451","13756","V25.31"," "
"29452","16052","X57.39"," "
"29453","24396","X49.510"," "
"29454","14468","V96.10","Accidente no especificado de ala delta con lesión de ocupante"
"29455","15540","X09.28"," "
"29456","13981","V48.40"," "
"29457","13880","V38.49"," "
"29458","14242","V74.29"," "
"29459","15921","X43.53"," "
"29460","15544","X09.62"," "
"29461","15935","X44.80"," "
"29462","16497","X97.51"," "
"29463","14116","V61.79"," "
"29464","16257","X75.83"," "
"29465","15173","W68.28"," "
"29466","16382","X87.03"," "
"29467","16547","Y01.08"," "
"29468","14734","W22.58"," "
"29469","14257","V75.70"," "
"29470","28342","X49.290"," "
"29471","16509","X98.64"," "
"29472","18142","W46.69"," "
"29473","13615","V05.01","Peatón sobre patines lesionado en colisión con tren o vehículo ferroviario en un accidente no de tráfico"
"29474","16284","X78.23"," "
"29475","14961","W43.18"," "
"29476","16411","X89.73"," "
"29477","15885","X40.38"," "
"29478","13796","V30.14"," "
"29479","15951","X46.21"," "
"29480","13643","V11.53"," "
"29481","16687","Y14.50"," "
"29482","15790","X31.72"," "
"29483","14853","W33.33"," "
"29484","15920","X43.43"," "
"29485","15646","X18.82"," "
"29486","14846","W32.71"," "
"29487","15927","X44.03"," "
"29488","16689","Y14.71"," "
"29489","14607","W11.02"," "
"29490","14024","V52.64"," "
"29491","13782","V28.54"," "
"29492","13888","V39.21"," "
"29493","14022","V52.42"," "
"29494","16137","X64.99"," "
"29495","14143","V64.43"," "
"29496","14828","W31.03"," "
"29497","15151","W66.20"," "
"29498","13621","V06.92","Peatón en monopatín lesionado en colisión con otro vehículo no motorizado, no especificado si el accidente fue o no de tráfico"
"29499","15622","X16.63"," "
"29500","13919","V42.29"," "
"29501","16585","Y04.59"," "
"29502","14802","W28.73"," "
"29503","16709","Y16.59"," "
"29504","16139","X65.03"," "
"29505","14957","W42.88"," "
"29506","16575","Y03.60"," "
"29507","13712","V20.09"," "
"29508","15736","X26.93"," "
"29509","15616","X16.00"," "
"29510","15492","X03.90"," "
"29511","13700","V18.91"," "
"29512","15599","X14.59"," "
"29513","16749","Y20.11"," "
"29514","16316","X81.11"," "
"29515","15596","X14.23"," "
"29516","14680","W17.72"," "
"29517","16878","Y31.98"," "
"29518","14657","W15.68"," "
"29519","15469","X01.89"," "
"29520","15529","X08.29","Exposición a fuego de otros muebles debido a otro material ardiendo"
"29521","15514","X05.93"," "
"29522","15760","X29.09"," "
"29523","13682","V16.49"," "
"29524","15899","X41.58"," "
"29525","15639","X18.10"," "
"29526","15639","X18.12"," "
"29527","14833","W31.50"," "
"29528","13699","V18.50"," "
"29529","14276","V77.60"," "
"29530","14965","W43.54"," "
"29531","14275","V77.58"," "
"29532","14709","W20.33"," "
"29533","16294","X79.10"," "
"29534","14834","W31.60"," "
"29535","14166","V66.74"," "
"29536","14044","V54.62"," "
"29537","15380","W89.90"," "
"29538","15064","W55.40"," "
"29539","15857","X37.89"," "
"29540","14862","W34.14"," "
"29541","15603","X14.93"," "
"29542","14422","V91.80","Otro tipo de lesión por otro tipo de accidente con barco mercante"
"29543","13836","V34.01"," "
"29544","15712","X24.70"," "
"29545","14556","W06.48"," "
"29546","16599","Y05.80"," "
"29547","14912","W38.79"," "
"29548","15346","W86.83"," "
"29549","15711","X24.68"," "
"29550","14554","W06.29"," "
"29551","16067","X58.79"," "
"29552","15985","X49.39"," "
"29553","14066","V56.93"," "
"29554","15355","W87.69"," "
"29555","15577","X12.51"," "
"29556","14941","W41.34"," "
"29557","14550","W05.94"," "
"29558","16323","X81.81"," "
"29559","15836","X35.98"," "
"29560","14319","V81.72"," "
"29561","16322","X81.79"," "
"29562","15712","X24.72"," "
"29563","14434","V92.94"," "
"29564","14330","V82.70"," "
"29565","14197","V69.91"," "
"29566","14351","V84.71"," "
"29567","13753","V25.04"," "
"29568","15312","W83.89"," "
"29569","16222","X72.68"," "
"29570","14348","V84.44"," "
"29571","15803","X32.93"," "
"29572","16773","Y22.38"," "
"29573","14642","W14.22"," "
"29574","14636","W13.78"," "
"29575","14706","W20.08"," "
"29576","14689","W18.59"," "
"29577","13925","V42.92"," "
"29578","14824","W30.71"," "
"29579","13694","V18.09"," "
"29580","15877","X39.60"," "
"29581","16641","Y10.43"," "
"29582","16631","Y09.53"," "
"29583","15278","W79.74"," "
"29584","15789","X31.62"," "
"29585","16045","X54.70"," "
"29586","13770","V27.11"," "
"29587","14022","V52.49"," "
"29588","14494","W00.99"," "
"29589","15912","X42.70"," "
"29590","14255","V75.59"," "
"29591","14500","W01.30"," "
"29592","16508","X98.54"," "
"29593","16542","Y00.68"," "
"29594","15907","X42.20"," "
"29595","14255","V75.52"," "
"29596","18139","W46.38"," "
"29597","16387","X87.53"," "
"29598","15199","W70.63"," "
"29599","14397","V89.18"," "
"29600","14671","W16.94"," "
"29601","16029","X53.29"," "
"29602","14804","W28.90"," "
"29603","15422","W93.73"," "
"29604","13683","V16.51"," "
"29605","14533","W04.38"," "
"29606","15376","W89.58"," "
"29607","16825","Y27.04"," "
"29608","16694","Y15.13"," "
"29609","15988","X49.63"," "
"29610","16667","Y12.71"," "
"29611","13692","V17.92"," "
"29612","14542","W05.12"," "
"29614","15250","W77.13"," "
"29615","13684","V16.92"," "
"29616","13795","V30.02"," "
"29617","38965","X49.841"," "
"29618","14156","V65.79"," "
"29619","14160","V66.11"," "
"29620","15377","W89.64"," "
"29621","14409","V90.79"," "
"29622","14415","V91.11","Aplastamiento entre barco de pasajeros y otra embarcación u otro objeto debido a colisión"
"29623","13714","V20.21"," "
"29624","14042","V54.41"," "
"29625","13826","V33.01"," "
"29626","14771","W25.92"," "
"29627","14312","V81.04"," "
"29628","16881","Y32.18"," "
"29629","15728","X26.12"," "
"29630","14523","W03.49"," "
"29631","16875","Y31.69"," "
"29632","14304","V80.44"," "
"29633","16759","Y21.04"," "
"29634","14862","W34.11","Mal funcionamiento accidental pistola de gas, de aire o de resorte"
"29635","13939","V44.23"," "
"29636","15474","X02.24"," "
"29637","15586","X13.39"," "
"29638","15231","W75.59"," "
"29639","13935","V43.94","Ocupante no especificado de coche lesionado en colisión con furgoneta en accidente de tráfico"
"29640","15469","X01.81"," "
"29641","15132","W64.61"," "
"29642","15051","W54.21"," "
"29643","13806","V31.01"," "
"29644","14681","W17.83"," "
"29645","14025","V52.71"," "
"29646","14029","V53.18"," "
"29647","15145","W65.80"," "
"29648","16697","Y15.48"," "
"29649","15735","X26.81"," "
"29650","16822","Y26.80"," "
"29651","15862","X38.21"," "
"29652","16699","Y15.62"," "
"29653","16288","X78.64"," "
"29654","14160","V66.10"," "
"29655","14051","V55.38"," "
"29656","16432","X91.64"," "
"29657","16882","Y32.21"," "
"29659","14702","W19.71"," "
"29660","14839","W32.09"," "
"29661","14430","V92.59"," "
"29662","16308","X80.40"," "
"29663","14062","V56.48"," "
"29664","14292","V79.21"," "
"29665","16104","X61.92"," "
"29666","15877","X39.68"," "
"29667","16743","Y19.61"," "
"29668","16891","Y33.02"," "
"29669","14910","W38.51"," "
"29670","15847","X36.91"," "
"29671","15831","X35.40"," "
"29672","13953","V45.68"," "
"29673","14792","W27.89"," "
"29674","14195","V69.62"," "
"29675","36676","X49.381"," "
"29676","14801","W28.60"," "
"29677","14799","W28.44"," "
"29678","15700","X23.61"," "
"29679","15361","W88.11"," "
"29680","16867","Y30.91"," "
"29681","15906","X42.13"," "
"29682","16789","Y23.82"," "
"29683","14141","V64.21"," "
"29684","34052","X49.021"," "
"29685","15769","X29.93"," "
"29686","18142","W46.60"," "
"29687","15766","X29.60"," "
"29688","15097","W58.41"," "
"29689","14611","W11.44"," "
"29690","16256","X75.70"," "
"29691","13773","V27.40"," "
"29692","14023","V52.54"," "
"29693","16408","X89.41"," "
"29694","14961","W43.10"," "
"29695","16123","X63.68"," "
"29696","14408","V90.61"," "
"29697","13932","V43.59"," "
"29698","15752","X28.30"," "
"29699","15150","W66.18"," "
"29700","16131","X64.30"," "
"29701","15895","X41.10"," "
"29702","15889","X40.78"," "
"29703","14035","V53.74"," "
"29704","16594","Y05.33"," "
"29705","13690","V17.48"," "
"29706","15364","W88.41"," "
"29707","16574","Y03.52"," "
"29708","13810","V31.49"," "
"29709","37371","X49.640"," "
"29710","13716","V20.49"," "
"29711","13705","V19.38"," "
"29712","15857","X37.83"," "
"29713","14521","W03.22"," "
"29714","16287","X78.50"," "
"29715","14407","V90.50"," "
"29716","16707","Y16.31"," "
"29717","13923","V42.64"," "
"29718","16707","Y16.32"," "
"29719","15055","W54.69"," "
"29720","14286","V78.69"," "
"29721","16842","Y28.69"," "
"29722","13789","V29.41"," "
"29723","14958","W42.94"," "
"29724","13808","V31.20"," "
"29725","14531","W04.10"," "
"29726","16010","X51.53"," "
"29727","16111","X62.59"," "
"29728","14163","V66.44"," "
